customer_id,customer_segment,acquisition_channel,location,age,gender,total_orders,total_units,total_revenue,net_revenue,total_cost,gross_profit,gross_margin_percentage,average_order_value,first_purchase_date,last_purchase_date,recency_days,customer_lifespan_days,total_interactions,views,clicks,add_to_carts,email_opens,channels_used,interaction_types_used,has_interaction_history,annualized_order_frequency,click_rate,add_to_cart_rate,email_open_share,future_orders,future_revenue,churned
C00236,medium,referral,Bangalore,33,female,3,7,28406,26471.989999999998,18841.75,7630.240000000001,28.82,8824.0,2025-09-29,2025-12-16,15,78,53,25,15,10,3,3,4,1,14.04,0.283,0.1887,0.0566,2,29698.02,0
C01023,high,organic,Kolkata,56,male,1,3,28323,21525.48,18637.260000000002,2888.2199999999975,13.42,21525.48,2025-12-30,2025-12-30,1,0,10,6,0,2,2,3,3,1,1.0,0.0,0.2,0.2,11,196644.31,0
C00890,low,ads,Bhubaneswar,43,male,2,6,27948,26261.489999999998,17989.949999999997,8271.54,31.5,13130.74,2024-01-27,2024-02-16,684,20,13,4,4,4,1,3,4,1,36.5,0.3077,0.3077,0.0769,0,0.0,1
C00435,medium,ads,Jaipur,21,male,4,9,27712,22249.64,17591.37,4658.2699999999995,20.94,5562.41,2025-09-07,2025-12-17,14,101,52,30,10,7,5,3,4,1,14.46,0.1923,0.1346,0.0962,2,9812.2,0
C00601,low,ads,Bhubaneswar,34,female,3,4,27319,26036.64,20385.04,5651.599999999999,21.71,8678.88,2025-10-09,2025-12-21,10,73,38,21,11,4,2,3,4,1,15.0,0.2895,0.1053,0.0526,0,0.0,1
C00544,medium,ads,Kolkata,27,other,4,8,27077,25681.249999999996,18849.78,6831.4699999999975,26.6,6420.31,2025-11-06,2025-12-22,9,46,33,15,8,6,4,3,4,1,31.74,0.2424,0.1818,0.1212,5,21928.94,0
C00474,low,referral,Bangalore,48,male,1,1,26494,26229.06,19782.38,6446.68,24.58,26229.06,2025-08-05,2025-08-05,148,0,33,15,10,6,2,3,4,1,1.0,0.303,0.1818,0.0606,0,0.0,1
C00779,medium,referral,Bhubaneswar,34,female,3,7,26126,23979.76,19475.47,4504.289999999999,18.78,7993.25,2025-10-19,2025-11-19,42,31,42,17,11,7,7,3,4,1,35.32,0.2619,0.1667,0.1667,3,157056.96,0
C00581,medium,organic,Bangalore,21,male,3,6,25854,24439.68,17712.329999999998,6727.35,27.53,8146.56,2025-11-02,2025-12-26,5,54,71,36,12,13,10,3,4,1,20.28,0.169,0.1831,0.1408,2,11811.18,0
C01123,medium,organic,Delhi,53,other,2,4,25827,24843.839999999997,17268.260000000002,7575.579999999998,30.49,12421.92,2025-10-10,2025-10-11,81,1,58,31,17,5,5,3,4,1,730.0,0.2931,0.0862,0.0862,3,38677.52,0
C00758,medium,ads,Ahmedabad,28,male,3,4,25759,24551.039999999997,16784.56,7766.479999999998,31.63,8183.68,2025-11-16,2025-12-30,1,44,21,14,5,1,1,3,4,1,24.89,0.2381,0.0476,0.0476,1,4086.6,0
C00412,low,organic,Jaipur,46,female,1,1,25363,20544.030000000002,18710.14,1833.890000000003,8.93,20544.03,2025-12-13,2025-12-13,18,0,8,6,1,1,0,2,3,1,1.0,0.125,0.125,0.0,0,0.0,1
C00767,low,referral,Ahmedabad,45,female,1,3,25206,19156.56,17965.14,1191.420000000002,6.22,19156.56,2025-08-02,2025-08-02,151,0,8,4,3,0,1,3,3,1,1.0,0.375,0.0,0.125,0,0.0,1
C00355,low,ads,Mumbai,39,female,1,3,24999,21499.14,18710.94,2788.2000000000007,12.97,21499.14,2024-07-28,2024-07-28,521,0,11,4,3,3,1,3,4,1,1.0,0.2727,0.2727,0.0909,0,0.0,1
C00202,medium,ads,Jaipur,25,female,4,10,24020,21605.76,15408.070000000002,6197.689999999998,28.69,5401.44,2025-08-08,2025-12-13,18,127,89,46,14,16,13,3,4,1,11.5,0.1573,0.1798,0.1461,6,149451.69,0
C01207,low,organic,Pune,37,male,1,2,23938,22980.48,16279.78,6700.699999999999,29.16,22980.48,2025-02-18,2025-02-18,316,0,22,12,3,6,1,3,4,1,1.0,0.1364,0.2727,0.0455,0,0.0,1
C01121,low,referral,Chennai,24,male,2,4,22294,20468.940000000002,15878.880000000001,4590.06,22.42,10234.47,2024-08-18,2024-08-31,487,13,34,15,7,6,6,3,4,1,56.15,0.2059,0.1765,0.1765,0,0.0,1
C00067,low,ads,Bhubaneswar,22,female,2,4,22235,21677.15,13434.970000000001,8242.179999999998,38.02,10838.58,2025-09-22,2025-10-01,91,9,15,8,4,2,1,3,4,1,81.11,0.2667,0.1333,0.0667,0,0.0,1
C00785,low,ads,Kolkata,30,male,3,5,22014,20394.48,14601.94,5792.539999999999,28.4,6798.16,2025-05-13,2025-07-29,155,77,24,11,7,6,0,2,3,1,14.22,0.2917,0.25,0.0,0,0.0,1
C00733,high,ads,Bangalore,18,female,3,9,21552,20818.23,16646.91,4171.319999999998,20.04,6939.41,2025-11-24,2025-12-21,10,27,34,18,10,4,2,3,4,1,40.56,0.2941,0.1176,0.0588,14,256405.40999999997,0
C00286,medium,referral,Bhubaneswar,30,male,2,4,21506,20551.719999999998,14885.96,5665.7599999999975,27.57,10275.86,2025-11-29,2025-12-04,27,5,19,16,3,0,0,2,2,1,146.0,0.1579,0.0,0.0,2,136389.34,0
C01043,medium,ads,Bhubaneswar,19,male,1,1,21340,18992.6,14781.73,4210.869999999999,22.17,18992.6,2025-10-17,2025-10-17,75,0,73,39,16,9,9,3,4,1,1.0,0.2192,0.1233,0.1233,5,122203.9,0
C00110,medium,ads,Bangalore,38,other,2,5,20868,19824.6,14652.6,5171.999999999998,26.09,9912.3,2025-11-10,2025-11-26,35,16,23,10,7,4,2,3,4,1,45.63,0.3043,0.1739,0.087,3,27786.06,0
C00180,low,ads,Ahmedabad,37,female,2,4,20790,18718.399999999998,15259.460000000001,3458.9399999999982,18.48,9359.2,2025-10-30,2025-11-10,51,11,15,13,1,1,0,2,3,1,66.36,0.0667,0.0667,0.0,0,0.0,1
C00272,medium,organic,Pune,41,female,3,6,20578,16993.11,13589.35,3403.7599999999993,20.03,5664.37,2025-10-23,2025-12-04,27,42,38,12,15,6,5,3,4,1,26.07,0.3947,0.1579,0.1316,1,1393.92,0
C01102,low,ads,Mumbai,18,female,3,7,20537,19078.9,14322.23,4756.670000000001,24.93,6359.63,2025-09-23,2025-12-06,25,74,34,16,7,7,4,3,4,1,14.8,0.2059,0.2059,0.1176,1,34829.79,0
C00373,medium,ads,Bangalore,46,female,2,5,20096,18147.86,13483.150000000001,4664.71,25.7,9073.93,2025-11-05,2025-12-26,5,51,27,13,9,2,3,3,4,1,14.31,0.3333,0.0741,0.1111,3,130029.7,0
C00196,low,organic,Mumbai,44,female,1,3,19950,17755.5,13749.39,4006.1100000000006,22.56,17755.5,2025-06-10,2025-06-10,204,0,5,2,3,0,0,2,2,1,1.0,0.6,0.0,0.0,0,0.0,1
C00671,low,organic,Pune,41,male,1,3,19950,18952.5,13749.39,5203.110000000001,27.45,18952.5,2024-11-20,2024-11-20,406,0,19,11,0,2,6,3,3,1,1.0,0.0,0.1053,0.3158,0,0.0,1
C01144,low,ads,Ahmedabad,39,male,1,3,19950,19750.5,13749.39,6001.110000000001,30.38,19750.5,2024-05-31,2024-05-31,579,0,10,5,3,2,0,2,3,1,1.0,0.3,0.2,0.0,0,0.0,1
C00846,low,ads,Chennai,18,male,2,2,19417,16262.13,14067.630000000001,2194.499999999999,13.49,8131.06,2025-07-23,2025-07-26,158,3,8,3,2,3,0,2,3,1,243.33,0.25,0.375,0.0,0,0.0,1
C01083,high,referral,Delhi,47,male,2,2,19255,17670.85,11757.5,5913.3499999999985,33.46,8835.42,2025-11-26,2025-12-06,25,10,39,20,9,5,5,3,4,1,73.0,0.2308,0.1282,0.1282,11,131936.89,0
C00788,medium,referral,Pune,46,female,2,4,18932,16289.699999999999,13370.58,2919.119999999999,17.92,8144.85,2025-12-05,2025-12-17,14,12,19,9,3,1,6,3,4,1,60.83,0.1579,0.0526,0.3158,0,0.0,1
C01213,low,organic,Jaipur,47,female,1,2,18190,17644.3,14154.66,3489.6399999999994,19.78,17644.3,2024-12-09,2024-12-09,387,0,24,15,2,3,4,3,4,1,1.0,0.0833,0.125,0.1667,0,0.0,1
C00031,low,organic,Delhi,36,male,2,4,18054,17058.54,13827.880000000001,3230.659999999999,18.94,8529.27,2024-09-14,2024-10-08,449,24,13,5,3,2,3,3,4,1,30.42,0.2308,0.1538,0.2308,0,0.0,1
C00207,low,referral,Bangalore,31,male,1,1,17868,17331.96,12726.29,4605.669999999998,26.57,17331.96,2024-06-13,2024-06-13,566,0,13,7,2,3,1,3,4,1,1.0,0.1538,0.2308,0.0769,0,0.0,1
C00268,medium,ads,Chennai,41,female,5,8,17090,14642.369999999999,12327.470000000001,2314.8999999999996,15.81,2928.47,2025-08-26,2025-11-09,52,75,85,45,14,7,19,3,4,1,24.33,0.1647,0.0824,0.2235,2,28702.8,0
C00776,low,referral,Hyderabad,33,female,1,3,16917,13702.77,11201.82,2500.9500000000007,18.25,13702.77,2024-08-28,2024-08-28,490,0,14,7,1,4,2,3,4,1,1.0,0.0714,0.2857,0.1429,0,0.0,1
C00704,low,referral,Delhi,30,male,1,3,16386,16058.279999999999,11055.84,5002.439999999999,31.15,16058.28,2024-02-10,2024-02-10,690,0,12,7,2,2,1,2,4,1,1.0,0.1667,0.1667,0.0833,0,0.0,1
C01169,low,referral,Kolkata,31,female,1,2,15830,15355.1,12006.54,3348.5599999999995,21.81,15355.1,2024-08-04,2024-08-04,514,0,9,6,0,1,2,3,3,1,1.0,0.0,0.1111,0.2222,0,0.0,1
C00017,medium,ads,Bangalore,34,male,5,11,15639,14711.31,11667.19,3044.12,20.69,2942.26,2025-11-19,2025-12-28,3,39,28,10,12,4,2,3,4,1,46.79,0.4286,0.1429,0.0714,1,16653.78,0
C00454,low,organic,Delhi,34,male,3,6,15633,14559.98,10539.529999999999,4020.4500000000003,27.61,4853.33,2024-07-21,2025-06-23,191,337,98,49,25,17,7,3,4,1,3.25,0.2551,0.1735,0.0714,0,0.0,1
C00708,low,organic,Delhi,25,male,1,2,15078,14474.88,10526.94,3947.9399999999987,27.27,14474.88,2024-09-13,2024-09-13,474,0,15,6,2,5,2,3,4,1,1.0,0.1333,0.3333,0.1333,0,0.0,1
C00375,low,organic,Chennai,25,male,3,7,14878,13915.48,9912.24,4003.24,28.77,4638.49,2024-06-25,2024-08-09,509,45,17,6,9,1,1,3,4,1,24.33,0.5294,0.0588,0.0588,0,0.0,1
C00872,low,referral,Pune,20,female,2,6,14454,13509.72,9711.36,3798.3599999999997,28.12,6754.86,2025-06-11,2025-08-04,149,54,16,8,4,2,2,3,4,1,13.52,0.25,0.125,0.125,0,0.0,1
C00920,medium,referral,Chennai,39,female,5,8,14440,13525.88,10040.720000000001,3485.1599999999994,25.77,2705.18,2025-10-05,2025-12-02,29,58,62,26,22,6,8,3,4,1,31.47,0.3548,0.0968,0.129,3,44371.68,0
C00686,medium,organic,Ahmedabad,53,male,1,3,14274,14274.0,10391.55,3882.4500000000007,27.2,14274.0,2025-10-17,2025-10-17,75,0,30,11,5,5,9,3,4,1,1.0,0.1667,0.1667,0.3,4,56055.439999999995,0
C01193,medium,referral,Bangalore,45,female,1,3,13950,12694.5,9481.53,3212.9699999999993,25.31,12694.5,2025-12-25,2025-12-25,6,0,4,3,1,0,0,2,2,1,1.0,0.25,0.0,0.0,2,20557.89,0
C00688,low,ads,Pune,54,female,1,2,13300,12236.0,9166.26,3069.74,25.09,12236.0,2024-02-25,2024-02-25,675,0,14,6,4,3,1,3,4,1,1.0,0.2857,0.2143,0.0714,0,0.0,1
C00378,low,ads,Ahmedabad,24,male,3,7,13231,12166.9,9155.64,3011.26,24.75,4055.63,2024-06-19,2024-09-13,474,86,45,24,10,5,6,3,4,1,12.73,0.2222,0.1111,0.1333,0,0.0,1
C00925,medium,organic,Jaipur,25,male,2,3,12735,12189.199999999999,9279.95,2909.249999999999,23.87,6094.6,2025-11-25,2025-12-30,1,35,20,9,4,3,4,3,4,1,20.86,0.2,0.15,0.2,4,26868.79,0
C00570,low,ads,Mumbai,35,female,2,4,12690,9919.2,9672.119999999999,247.07999999999993,2.49,4959.6,2025-02-14,2025-02-28,306,14,10,4,5,1,0,2,3,1,52.14,0.5,0.1,0.0,0,0.0,1
C00827,low,organic,Chennai,23,female,1,3,11850,10072.5,8477.01,1595.4899999999998,15.84,10072.5,2025-11-03,2025-11-03,58,0,6,2,1,2,1,3,4,1,1.0,0.1667,0.3333,0.1667,0,0.0,1
C00116,low,referral,Mumbai,47,male,2,4,11680,11589.31,7587.200000000001,4002.109999999999,34.53,5794.65,2024-06-20,2024-06-30,549,10,20,11,3,6,0,2,3,1,73.0,0.15,0.3,0.0,0,0.0,1
C01013,low,ads,Bhubaneswar,20,male,2,5,11430,10859.039999999999,7454.549999999999,3404.4900000000002,31.35,5429.52,2025-11-06,2025-11-27,34,21,22,7,7,5,3,3,4,1,34.76,0.3182,0.2273,0.1364,0,0.0,1
C00035,low,ads,Jaipur,18,female,1,2,11260,10471.8,6832.3,3639.499999999999,34.76,10471.8,2025-05-31,2025-05-31,214,0,5,4,1,0,0,2,2,1,1.0,0.2,0.0,0.0,0,0.0,1
C00162,medium,organic,Delhi,36,male,3,5,11149,10329.67,8610.6,1719.0699999999993,16.64,3443.22,2025-08-07,2025-12-15,16,130,69,38,13,8,10,3,4,1,8.42,0.1884,0.1159,0.1449,3,26702.1,0
C01192,low,referral,Pune,48,female,1,1,11069,10736.93,8729.57,2007.3600000000006,18.7,10736.93,2025-03-21,2025-03-21,285,0,21,15,1,1,4,3,4,1,1.0,0.0476,0.0476,0.1905,0,0.0,1
C00394,low,organic,Jaipur,45,male,2,3,10497,9757.240000000002,6922.27,2834.9700000000003,29.06,4878.62,2025-04-16,2025-08-15,138,121,65,38,11,10,6,3,4,1,6.03,0.1692,0.1538,0.0923,0,0.0,1
C00534,medium,organic,Chennai,38,female,1,1,10349,9728.06,7510.77,2217.289999999999,22.79,9728.06,2025-12-29,2025-12-29,2,0,3,2,0,1,0,2,2,1,1.0,0.0,0.3333,0.0,5,75585.02,0
C00805,low,referral,Kolkata,43,male,2,3,10288,9822.92,6781.9800000000005,3040.9399999999996,30.96,4911.46,2025-02-04,2025-04-12,263,67,98,46,23,20,9,3,4,1,10.9,0.2347,0.2041,0.0918,1,10163.79,0
C00095,low,ads,Kolkata,39,male,1,2,9988,7191.36,7029.94,161.42000000000007,2.24,7191.36,2025-05-14,2025-05-14,231,0,16,9,2,2,3,3,4,1,1.0,0.125,0.125,0.1875,0,0.0,1
C00455,medium,organic,Hyderabad,37,male,1,2,9872,9477.119999999999,6203.62,3273.499999999999,34.54,9477.12,2025-12-13,2025-12-13,18,0,19,8,4,3,4,3,4,1,1.0,0.2105,0.1579,0.2105,7,138128.43,0
C00135,low,ads,Mumbai,18,male,1,3,9798,7348.5,6964.799999999999,383.7000000000007,5.22,7348.5,2025-06-26,2025-06-26,188,0,10,6,1,2,1,3,4,1,1.0,0.1,0.2,0.1,0,0.0,1
C00869,medium,organic,Jaipur,27,male,3,6,9656,9312.699999999999,6992.95,2319.7499999999995,24.91,3104.23,2025-10-03,2025-12-15,16,73,33,17,8,5,3,3,4,1,15.0,0.2424,0.1515,0.0909,4,36483.27,0
C00160,low,organic,Delhi,26,female,2,2,9587,8817.17,6306.9400000000005,2510.23,28.47,4408.59,2025-12-12,2025-12-20,11,8,9,3,2,4,0,2,3,1,91.25,0.2222,0.4444,0.0,0,0.0,1
C00959,medium,referral,Kolkata,37,female,2,3,9581,7514.91,6183.52,1331.3899999999999,17.72,3757.45,2025-09-26,2025-10-31,61,35,64,36,14,7,7,3,4,1,20.86,0.2188,0.1094,0.1094,3,87353.62000000001,0
C00030,low,ads,Pune,44,female,1,1,9498,9403.02,6597.37,2805.6500000000005,29.84,9403.02,2024-02-14,2024-02-14,686,0,7,6,0,1,0,2,2,1,1.0,0.0,0.1429,0.0,0,0.0,1
C00138,low,ads,Jaipur,20,male,1,1,9441,9441.0,6212.42,3228.58,34.2,9441.0,2024-09-06,2024-09-06,481,0,16,8,3,2,3,3,4,1,1.0,0.1875,0.125,0.1875,0,0.0,1
C00635,high,referral,Bhubaneswar,43,female,2,2,9406,8766.3,6710.22,2056.08,23.45,4383.15,2025-12-25,2025-12-26,5,1,14,6,5,2,1,3,4,1,730.0,0.3571,0.1429,0.0714,12,82977.68,0
C00146,low,referral,Ahmedabad,30,male,2,4,9338,8234.9,6444.04,1790.8600000000001,21.75,4117.45,2024-07-22,2024-08-12,506,21,39,21,9,6,3,3,4,1,34.76,0.2308,0.1538,0.0769,0,0.0,1
C01183,low,ads,Bangalore,53,female,1,1,8497,8412.03,5570.09,2841.9400000000005,33.78,8412.03,2025-03-21,2025-03-21,285,0,36,20,7,7,2,3,4,1,1.0,0.1944,0.1944,0.0556,0,0.0,1
C00891,low,ads,Jaipur,34,other,1,1,8250,7672.499999999999,5292.91,2379.5899999999992,31.01,7672.5,2024-07-26,2024-07-26,523,0,6,3,1,1,1,3,4,1,1.0,0.1667,0.1667,0.1667,0,0.0,1
C00790,low,referral,Bangalore,26,male,1,3,8220,7480.2,5225.28,2254.92,30.15,7480.2,2024-05-12,2024-05-12,598,0,23,13,7,3,0,2,3,1,1.0,0.3043,0.1304,0.0,0,0.0,1
C00902,low,referral,Bhubaneswar,33,female,1,2,8202,7791.9,5400.0,2391.8999999999996,30.7,7791.9,2025-09-24,2025-09-24,98,0,16,10,2,1,3,3,4,1,1.0,0.125,0.0625,0.1875,0,0.0,1
C00082,low,organic,Hyderabad,25,female,1,3,7569,7266.24,4880.25,2385.99,32.84,7266.24,2025-04-19,2025-04-19,256,0,6,4,1,0,1,3,3,1,1.0,0.1667,0.0,0.1667,0,0.0,1
C00499,medium,organic,Kolkata,38,male,1,3,7569,7341.929999999999,4880.25,2461.6799999999994,33.53,7341.93,2025-11-16,2025-11-16,45,0,21,8,9,2,2,3,4,1,1.0,0.4286,0.0952,0.0952,5,54040.8,0
C00778,low,ads,Mumbai,34,female,1,3,7569,7266.24,4880.25,2385.99,32.84,7266.24,2025-07-24,2025-07-24,160,0,45,22,10,8,5,3,4,1,1.0,0.2222,0.1778,0.1111,2,57684.119999999995,0
C00472,low,organic,Pune,33,male,2,5,7505,7209.15,5343.46,1865.6899999999996,25.88,3604.57,2024-09-19,2024-12-10,386,82,18,10,3,3,2,3,4,1,8.9,0.1667,0.1667,0.1111,0,0.0,1
C00339,low,organic,Mumbai,28,male,1,3,7440,7216.8,4879.38,2337.42,32.39,7216.8,2024-04-01,2024-04-01,639,0,14,6,4,1,3,3,4,1,1.0,0.2857,0.0714,0.2143,0,0.0,1
C00971,low,referral,Ahmedabad,23,male,1,3,7440,6844.8,4879.38,1965.42,28.71,6844.8,2024-11-25,2024-11-25,401,0,19,10,3,3,3,3,4,1,1.0,0.1579,0.1579,0.1579,0,0.0,1
C00113,low,ads,Hyderabad,18,male,1,2,7436,6766.76,5212.74,1554.0200000000004,22.97,6766.76,2025-01-20,2025-01-20,345,0,8,4,3,0,1,3,3,1,1.0,0.375,0.0,0.125,0,0.0,1
C00497,low,ads,Ahmedabad,39,female,1,2,6532,6270.719999999999,4643.2,1627.5199999999995,25.95,6270.72,2025-11-08,2025-11-08,53,0,3,1,2,0,0,2,2,1,1.0,0.6667,0.0,0.0,0,0.0,1
C00151,low,referral,Bhubaneswar,20,female,1,1,6509,6509.0,4062.84,2446.16,37.58,6509.0,2024-08-04,2024-08-04,514,0,14,5,5,2,2,3,4,1,1.0,0.3571,0.1429,0.1429,0,0.0,1
C00401,low,ads,Bangalore,18,male,1,1,6509,6053.37,4062.84,1990.5299999999997,32.88,6053.37,2024-03-02,2024-03-02,669,0,9,5,2,2,0,2,3,1,1.0,0.2222,0.2222,0.0,0,0.0,1
C00722,low,referral,Bangalore,52,male,1,3,6324,6071.04,4573.26,1497.7799999999997,24.67,6071.04,2024-03-19,2024-03-19,652,0,18,7,3,1,7,3,4,1,1.0,0.1667,0.0556,0.3889,0,0.0,1
C00746,low,ads,Hyderabad,37,male,1,2,6146,6084.54,4001.62,2082.92,34.23,6084.54,2024-02-01,2024-02-01,699,0,9,3,2,3,1,2,4,1,1.0,0.2222,0.3333,0.1111,0,0.0,1
C00198,medium,organic,Chennai,38,male,1,1,6138,5892.48,4817.89,1074.5899999999992,18.24,5892.48,2025-12-02,2025-12-02,29,0,19,9,6,2,2,3,4,1,1.0,0.3158,0.1053,0.1053,2,51569.06,0
C00253,medium,organic,Chennai,34,male,1,3,6081,5533.71,4274.28,1259.4300000000003,22.76,5533.71,2025-12-25,2025-12-25,6,0,5,4,0,1,0,2,2,1,1.0,0.0,0.2,0.0,3,20360.97,0
C00844,low,organic,Delhi,24,female,1,3,6081,4925.610000000001,4274.28,651.3300000000008,13.22,4925.61,2025-01-03,2025-01-03,362,0,9,2,6,1,0,2,3,1,1.0,0.6667,0.1111,0.0,0,0.0,1
C01044,low,organic,Jaipur,27,male,1,3,6081,6020.19,4274.28,1745.9099999999999,29.0,6020.19,2024-06-20,2024-06-20,559,0,8,3,4,1,0,2,3,1,1.0,0.5,0.125,0.0,0,0.0,1
C00536,medium,ads,Chennai,24,female,2,4,6065,5793.87,3792.2300000000005,2001.6399999999992,34.55,2896.93,2025-12-05,2025-12-22,9,17,27,12,8,5,2,3,4,1,42.94,0.2963,0.1852,0.0741,7,60238.409999999996,0
C00263,low,ads,Bhubaneswar,40,male,1,3,6027,4520.25,3703.6499999999996,816.6000000000004,18.07,4520.25,2025-09-06,2025-09-06,116,0,12,5,5,0,2,3,3,1,1.0,0.4167,0.0,0.1667,0,0.0,1
C00699,low,organic,Jaipur,33,female,1,3,5859,4570.02,4636.47,-66.44999999999982,-1.45,4570.02,2025-12-21,2025-12-21,10,0,10,6,1,2,1,3,4,1,1.0,0.1,0.2,0.1,0,0.0,1
C00348,low,organic,Pune,57,female,2,3,5624,5384.88,4162.96,1221.92,22.69,2692.44,2025-07-11,2025-09-04,118,55,42,26,9,5,2,3,4,1,13.27,0.2143,0.119,0.0476,0,0.0,1
C00192,medium,organic,Kolkata,44,female,1,3,5397,3993.7799999999997,3940.26,53.51999999999953,1.34,3993.78,2025-11-20,2025-11-20,41,0,26,17,5,4,0,2,3,1,1.0,0.1923,0.1538,0.0,5,121503.21,0
C00502,medium,ads,Delhi,45,female,1,2,5266,5213.34,3725.62,1487.7200000000003,28.54,5213.34,2025-12-28,2025-12-28,3,0,12,6,3,1,2,3,4,1,1.0,0.25,0.0833,0.1667,5,42146.409999999996,0
C00793,low,referral,Ahmedabad,38,female,1,2,5266,5213.34,3725.62,1487.7200000000003,28.54,5213.34,2025-04-02,2025-04-02,273,0,8,6,1,1,0,2,3,1,1.0,0.125,0.125,0.0,0,0.0,1
C01104,medium,ads,Bangalore,32,female,1,2,5222,5117.5599999999995,3895.96,1221.5999999999995,23.87,5117.56,2025-12-31,2025-12-31,0,0,5,3,1,0,1,2,3,1,1.0,0.2,0.0,0.2,4,12695.640000000001,0
C01161,low,ads,Mumbai,18,female,1,2,5222,4699.8,3895.96,803.8400000000001,17.1,4699.8,2025-12-23,2025-12-23,8,0,20,10,5,3,2,3,4,1,1.0,0.25,0.15,0.1,1,37081.24,0
C00133,low,organic,Mumbai,28,female,1,2,5152,5048.96,3933.42,1115.54,22.09,5048.96,2024-06-26,2024-06-26,553,0,34,17,10,5,2,3,4,1,1.0,0.2941,0.1471,0.0588,0,0.0,1
C00517,low,ads,Bhubaneswar,24,female,1,1,4994,4844.18,3514.97,1329.2100000000005,27.44,4844.18,2025-09-18,2025-09-18,104,0,29,14,9,3,3,3,4,1,1.0,0.3103,0.1034,0.1034,0,0.0,1
C00120,low,organic,Delhi,18,male,1,1,4758,3378.18,3463.85,-85.67000000000007,-2.54,3378.18,2024-03-06,2024-03-06,665,0,23,11,7,3,2,3,4,1,1.0,0.3043,0.1304,0.087,0,0.0,1
C00246,low,organic,Chennai,40,female,2,3,4712,4624.88,3489.59,1135.29,24.55,2312.44,2025-01-02,2025-03-14,292,71,31,14,11,3,3,3,4,1,10.28,0.3548,0.0968,0.0968,0,0.0,1
C01167,medium,organic,Hyderabad,22,female,1,1,4638,4359.719999999999,3494.01,865.7099999999991,19.86,4359.72,2025-12-26,2025-12-26,5,0,6,1,2,2,1,3,4,1,1.0,0.3333,0.3333,0.1667,2,135381.33,0
C00308,low,organic,Pune,20,other,1,2,4378,4071.5399999999995,3191.12,880.4199999999996,21.62,4071.54,2025-09-20,2025-09-20,102,0,70,44,14,5,7,3,4,1,1.0,0.2,0.0714,0.1,0,0.0,1
C00345,low,referral,Chennai,33,female,1,3,4305,4046.7,3132.0,914.6999999999998,22.6,4046.7,2025-06-04,2025-06-04,210,0,19,8,5,4,2,3,4,1,1.0,0.2632,0.2105,0.1053,0,0.0,1
C00205,low,ads,Jaipur,23,female,1,2,4292,3948.6400000000003,3271.66,676.9800000000005,17.14,3948.64,2025-02-27,2025-02-27,307,0,8,3,4,0,1,3,3,1,1.0,0.5,0.0,0.125,0,0.0,1
C00421,low,ads,Bangalore,43,male,1,3,3825,2945.25,2909.52,35.73000000000002,1.21,2945.25,2024-01-27,2024-01-27,704,0,13,8,1,4,0,2,3,1,1.0,0.0769,0.3077,0.0,0,0.0,1
C01079,low,ads,Pune,47,female,1,3,3825,2907.0,2909.52,-2.519999999999982,-0.09,2907.0,2024-06-07,2024-06-07,572,0,9,3,4,1,1,3,4,1,1.0,0.4444,0.1111,0.1111,0,0.0,1
C00558,low,ads,Delhi,51,female,1,1,3819,2940.63,2381.7,558.9300000000003,19.01,2940.63,2025-02-18,2025-02-18,316,0,4,3,1,0,0,1,2,1,1.0,0.25,0.0,0.0,0,0.0,1
C00742,low,ads,Chennai,41,female,1,3,3792,3716.16,2691.1499999999996,1025.0100000000002,27.58,3716.16,2025-04-28,2025-04-28,247,0,31,14,10,6,1,3,4,1,1.0,0.3226,0.1935,0.0323,0,0.0,1
C00976,low,ads,Bangalore,44,male,1,3,3792,3488.6400000000003,2691.1499999999996,797.4900000000007,22.86,3488.64,2025-08-06,2025-08-06,147,0,27,12,12,2,1,3,4,1,1.0,0.4444,0.0741,0.037,0,0.0,1
C00997,low,ads,Pune,25,male,1,3,3747,3634.5899999999997,2258.2200000000003,1376.3699999999994,37.87,3634.59,2025-08-28,2025-08-28,125,0,8,5,2,1,0,2,3,1,1.0,0.25,0.125,0.0,0,0.0,1
C00862,low,ads,Pune,39,female,1,2,3404,2961.48,2342.56,618.9200000000001,20.9,2961.48,2024-10-07,2024-10-07,450,0,9,5,3,0,1,3,3,1,1.0,0.3333,0.0,0.1111,0,0.0,1
C00621,low,referral,Bangalore,39,male,1,1,3073,3042.27,2000.81,1041.46,34.23,3042.27,2025-06-01,2025-06-01,213,0,18,12,2,3,1,3,4,1,1.0,0.1111,0.1667,0.0556,0,0.0,1
C00077,low,organic,Chennai,36,male,1,3,3054,2962.38,1938.3000000000002,1024.08,34.57,2962.38,2025-12-04,2025-12-04,27,0,32,16,9,4,3,3,4,1,1.0,0.2813,0.125,0.0938,0,0.0,1
C00904,low,referral,Bangalore,26,female,1,3,3054,2443.2000000000003,1938.3000000000002,504.9000000000001,20.67,2443.2,2025-09-18,2025-09-18,104,0,25,13,6,3,3,3,4,1,1.0,0.24,0.12,0.12,0,0.0,1
C00409,low,organic,Jaipur,38,female,1,3,3000,2820.0,2028.27,791.73,28.08,2820.0,2025-07-24,2025-07-24,160,0,9,6,2,0,1,3,3,1,1.0,0.2222,0.0,0.1111,0,0.0,1
