transaction_id,customer_id,product_id,transaction_date,quantity,price,discount,launch_date,transaction_before_product_launch,gross_revenue,discount_amount,revenue,transaction_year,transaction_month
21486,C01084,P0080,2024-08-25,3,2146,0.11,2024-09-22,1,6438,708.18,5729.82,2024,2024-08
21487,C01084,P0082,2024-08-04,1,6509,0.12,2025-07-15,1,6509,781.0799999999999,5727.92,2024,2024-08
21488,C01084,P0087,2024-08-14,1,1522,0.04,2025-07-27,1,1522,60.88,1461.12,2024,2024-08
21489,C01084,P0022,2024-10-02,1,2633,0.08,2024-12-22,1,2633,210.64000000000001,2422.36,2024,2024-10
21490,C01084,P0100,2024-10-08,1,2523,0.04,2023-11-19,0,2523,100.92,2422.08,2024,2024-10
21491,C01084,P0104,2024-11-07,3,3266,0.05,2025-03-30,1,9798,489.90000000000003,9308.1,2024,2024-11
21492,C01084,P0060,2024-11-07,1,11069,0.21,2025-11-05,1,11069,2324.49,8744.51,2024,2024-11
21493,C01084,P0049,2025-01-24,2,2611,0.0,2025-10-24,1,5222,0.0,5222.0,2025,2025-01
21494,C01084,P0050,2025-03-20,1,14239,0.1,2024-06-06,0,14239,1423.9,12815.1,2025,2025-03
21495,C01084,P0083,2025-03-09,1,3718,0.06,2023-08-08,0,3718,223.07999999999998,3494.92,2025,2025-03
21496,C01084,P0079,2025-05-27,1,4936,0.06,2023-11-14,0,4936,296.15999999999997,4639.84,2025,2025-05
21497,C01084,P0080,2025-05-21,3,2146,0.06,2024-09-22,0,6438,386.28,6051.72,2025,2025-05
21498,C01084,P0023,2025-07-19,2,2907,0.05,2025-04-30,0,5814,290.7,5523.3,2025,2025-07
21499,C01084,P0043,2025-09-10,1,1946,0.09,2025-12-10,1,1946,175.14,1770.8600000000001,2025,2025-09
21500,C01084,P0038,2025-10-20,1,3819,0.16,2025-03-05,0,3819,611.04,3207.96,2025,2025-10
21501,C01084,P0108,2025-12-12,3,11701,0.23,2025-08-27,0,35103,8073.6900000000005,27029.309999999998,2025,2025-12
21502,C01084,P0003,2026-01-15,3,49187,0.05,2025-11-01,0,147561,7378.05,140182.95,2026,2026-01
21503,C01084,P0117,2026-02-10,3,22643,0.07,2025-09-07,0,67929,4755.030000000001,63173.97,2026,2026-02
21504,C01084,P0065,2026-02-23,1,4389,0.08,2025-07-26,0,4389,351.12,4037.88,2026,2026-02
21505,C01085,P0025,2024-06-12,2,23637,0.03,2024-09-14,1,47274,1418.22,45855.78,2024,2024-06
21506,C01085,P0055,2025-03-21,2,1930,0.02,2024-03-08,0,3860,77.2,3782.8,2025,2025-03
21507,C01085,P0073,2025-03-27,2,4368,0.13,2025-05-28,1,8736,1135.68,7600.32,2025,2025-03
21508,C01088,P0054,2024-06-25,1,1408,0.22,2023-11-21,0,1408,309.76,1098.24,2024,2024-06
21509,C01088,P0119,2024-06-18,3,45211,0.23,2024-02-18,0,135633,31195.59,104437.41,2024,2024-06
21510,C01088,P0078,2024-06-28,3,30202,0.06,2025-07-20,1,90606,5436.36,85169.64,2024,2024-06
21511,C01088,P0006,2024-08-17,1,2561,0.06,2024-01-13,0,2561,153.66,2407.34,2024,2024-08
21512,C01088,P0082,2024-09-14,3,6509,0.2,2025-07-15,1,19527,3905.4,15621.6,2024,2024-09
21513,C01088,P0043,2024-10-07,3,1946,0.03,2025-12-10,1,5838,175.14,5662.86,2024,2024-10
21514,C01088,P0088,2024-11-18,2,35723,0.05,2024-06-12,0,71446,3572.3,67873.7,2024,2024-11
21515,C01088,P0048,2024-11-07,1,2191,0.06,2024-01-19,0,2191,131.46,2059.54,2024,2024-11
21516,C01088,P0017,2024-12-11,1,9441,0.04,2023-10-15,0,9441,377.64,9063.36,2024,2024-12
21517,C01088,P0077,2025-01-19,2,17868,0.05,2024-04-17,0,35736,1786.8000000000002,33949.2,2025,2025-01
21518,C01088,P0067,2025-01-12,3,2745,0.26,2024-12-26,0,8235,2141.1,6093.9,2025,2025-01
21519,C01088,P0028,2025-02-16,2,2009,0.09,2025-06-30,1,4018,361.62,3656.38,2025,2025-02
21520,C01088,P0024,2025-05-09,2,1856,0.06,2024-02-08,0,3712,222.72,3489.28,2025,2025-05
21521,C01088,P0102,2025-08-14,3,7244,0.0,2024-08-06,0,21732,0.0,21732.0,2025,2025-08
21522,C01088,P0001,2025-09-14,1,4758,0.05,2025-12-12,1,4758,237.9,4520.1,2025,2025-09
21523,C01088,P0021,2025-10-10,2,22916,0.03,2025-08-18,0,45832,1374.96,44457.04,2025,2025-10
21524,C01088,P0036,2025-12-27,1,2526,0.09,2024-03-23,0,2526,227.34,2298.66,2025,2025-12
21525,C01088,P0022,2026-01-13,3,2633,0.25,2024-12-22,0,7899,1974.75,5924.25,2026,2026-01
21526,C01088,P0062,2026-01-22,1,2148,0.02,2024-01-15,0,2148,42.96,2105.04,2026,2026-01
21527,C01088,P0067,2026-01-22,3,2745,0.1,2024-12-26,0,8235,823.5,7411.5,2026,2026-01
21528,C01088,P0061,2026-01-10,1,2770,0.01,2026-03-24,1,2770,27.7,2742.3,2026,2026-01
21529,C01088,P0087,2026-02-26,3,1522,0.05,2025-07-27,0,4566,228.3,4337.7,2026,2026-02
21530,C01088,P0001,2026-03-22,3,4758,0.06,2025-12-12,0,14274,856.4399999999999,13417.56,2026,2026-03
21531,C01089,P0096,2024-02-21,3,3723,0.08,2026-01-07,1,11169,893.52,10275.48,2024,2024-02
21532,C01089,P0094,2024-02-27,1,8333,0.07,2024-12-30,1,8333,583.3100000000001,7749.69,2024,2024-02
21533,C01089,P0114,2024-02-25,1,856,0.04,2023-10-07,0,856,34.24,821.76,2024,2024-02
21534,C01089,P0041,2024-03-14,1,3073,0.06,2025-09-29,1,3073,184.38,2888.62,2024,2024-03
21535,C01089,P0050,2024-04-09,1,14239,0.07,2024-06-06,1,14239,996.7300000000001,13242.27,2024,2024-04
21536,C01089,P0047,2024-04-08,1,1018,0.08,2025-03-16,1,1018,81.44,936.56,2024,2024-04
21537,C01089,P0079,2024-04-06,3,4936,0.06,2023-11-14,0,14808,888.48,13919.52,2024,2024-04
21538,C01089,P0116,2024-04-28,2,8497,0.18,2025-10-16,1,16994,3058.92,13935.08,2024,2024-04
21539,C01089,P0075,2024-04-11,2,3023,0.07,2023-10-15,0,6046,423.22,5622.78,2024,2024-04
21540,C01089,P0016,2024-04-11,1,14117,0.06,2024-02-11,0,14117,847.02,13269.98,2024,2024-04
21541,C01089,P0072,2024-05-18,2,42315,0.07,2024-09-05,1,84630,5924.1,78705.9,2024,2024-05
21542,C01089,P0034,2024-05-08,3,3950,0.09,2024-10-02,1,11850,1066.5,10783.5,2024,2024-05
21543,C01089,P0104,2024-05-21,2,3266,0.25,2025-03-30,1,6532,1633.0,4899.0,2024,2024-05
21544,C01089,P0006,2024-05-25,1,2561,0.03,2024-01-13,0,2561,76.83,2484.17,2024,2024-05
21545,C01089,P0026,2024-05-31,2,1435,0.14,2025-08-08,1,2870,401.8,2468.2,2024,2024-05
21546,C01089,P0029,2024-05-22,1,38761,0.07,2023-12-20,0,38761,2713.2700000000004,36047.729999999996,2024,2024-05
21547,C01089,P0041,2024-05-20,1,3073,0.2,2025-09-29,1,3073,614.6,2458.4,2024,2024-05
21548,C01089,P0095,2024-06-04,3,5462,0.02,2025-11-09,1,16386,327.72,16058.28,2024,2024-06
21549,C01089,P0087,2024-06-18,1,1522,0.04,2025-07-27,1,1522,60.88,1461.12,2024,2024-06
21550,C01089,P0098,2024-06-11,1,924,0.16,2023-07-15,0,924,147.84,776.16,2024,2024-06
21551,C01089,P0061,2024-07-10,1,2770,0.01,2026-03-24,1,2770,27.7,2742.3,2024,2024-07
21552,C01089,P0120,2024-07-15,1,8402,0.1,2023-10-28,0,8402,840.2,7561.8,2024,2024-07
21553,C01089,P0024,2024-08-12,2,1856,0.1,2024-02-08,0,3712,371.20000000000005,3340.8,2024,2024-08
21554,C01089,P0119,2024-08-08,3,45211,0.01,2024-02-18,0,135633,1356.33,134276.67,2024,2024-08
21555,C01089,P0098,2024-09-20,1,924,0.03,2023-07-15,0,924,27.72,896.28,2024,2024-09
21556,C01089,P0094,2024-10-04,2,8333,0.28,2024-12-30,1,16666,4666.4800000000005,11999.52,2024,2024-10
21557,C01089,P0115,2024-10-09,3,7554,0.01,2023-12-13,0,22662,226.62,22435.38,2024,2024-10
21558,C01089,P0079,2024-10-16,3,4936,0.05,2023-11-14,0,14808,740.4000000000001,14067.6,2024,2024-10
21559,C01089,P0044,2024-10-01,1,1799,0.05,2025-08-27,1,1799,89.95,1709.05,2024,2024-10
21560,C01089,P0088,2024-10-17,2,35723,0.04,2024-06-12,0,71446,2857.84,68588.16,2024,2024-10
21561,C01089,P0033,2024-11-24,2,1275,0.06,2026-03-20,1,2550,153.0,2397.0,2024,2024-11
21562,C01089,P0010,2024-11-28,3,260,0.04,2025-01-06,1,780,31.2,748.8,2024,2024-11
21563,C01089,P0045,2024-11-21,3,3767,0.1,2025-04-25,1,11301,1130.1000000000001,10170.9,2024,2024-11
21564,C01089,P0037,2024-11-08,1,2576,0.04,2024-10-15,0,2576,103.04,2472.96,2024,2024-11
21565,C01089,P0016,2024-11-04,2,14117,0.08,2024-02-11,0,28234,2258.7200000000003,25975.28,2024,2024-11
21566,C01089,P0005,2024-12-29,2,8411,0.03,2024-05-20,0,16822,504.65999999999997,16317.34,2024,2024-12
21567,C01089,P0098,2024-12-26,2,924,0.01,2023-07-15,0,1848,18.48,1829.52,2024,2024-12
21568,C01089,P0116,2024-12-23,1,8497,0.06,2025-10-16,1,8497,509.82,7987.18,2024,2024-12
21569,C01089,P0067,2024-12-08,1,2745,0.01,2024-12-26,1,2745,27.45,2717.55,2024,2024-12
21570,C01089,P0040,2025-01-13,2,7539,0.03,2025-10-18,1,15078,452.34,14625.66,2025,2025-01
21571,C01089,P0061,2025-01-10,2,2770,0.0,2026-03-24,1,5540,0.0,5540.0,2025,2025-01
21572,C01089,P0033,2025-01-29,2,1275,0.06,2026-03-20,1,2550,153.0,2397.0,2025,2025-01
21573,C01089,P0101,2025-01-06,2,25363,0.08,2023-11-12,0,50726,4058.08,46667.92,2025,2025-01
21574,C01089,P0083,2025-02-08,1,3718,0.02,2023-08-08,0,3718,74.36,3643.64,2025,2025-02
21575,C01089,P0016,2025-02-18,2,14117,0.0,2024-02-11,0,28234,0.0,28234.0,2025,2025-02
21576,C01089,P0013,2025-02-04,1,10349,0.02,2024-06-24,0,10349,206.98000000000002,10142.02,2025,2025-02
21577,C01089,P0026,2025-02-17,2,1435,0.08,2025-08-08,1,2870,229.6,2640.4,2025,2025-02
21578,C01089,P0041,2025-03-31,2,3073,0.1,2025-09-29,1,6146,614.6,5531.4,2025,2025-03
21579,C01089,P0033,2025-03-29,1,1275,0.11,2026-03-20,1,1275,140.25,1134.75,2025,2025-03
21580,C01089,P0020,2025-04-17,3,1264,0.07,2025-05-08,1,3792,265.44,3526.56,2025,2025-04
21581,C01089,P0014,2025-04-15,3,5630,0.24,2024-09-03,0,16890,4053.6,12836.4,2025,2025-04
21582,C01089,P0092,2025-04-15,2,803,0.23,2024-07-26,0,1606,369.38,1236.62,2025,2025-04
21583,C01089,P0058,2025-04-18,3,450,0.0,2025-04-23,1,1350,0.0,1350.0,2025,2025-04
21584,C01089,P0110,2025-05-23,1,2108,0.03,2025-07-28,1,2108,63.239999999999995,2044.76,2025,2025-05
21585,C01089,P0080,2025-05-15,1,2146,0.01,2024-09-22,0,2146,21.46,2124.54,2025,2025-05
21586,C01089,P0113,2025-05-29,3,1249,0.09,2023-12-13,0,3747,337.22999999999996,3409.77,2025,2025-05
21587,C01089,P0119,2025-05-22,2,45211,0.06,2024-02-18,0,90422,5425.32,84996.68,2025,2025-05
21588,C01089,P0087,2025-05-18,2,1522,0.09,2025-07-27,1,3044,273.96,2770.04,2025,2025-05
21589,C01089,P0043,2025-06-16,1,1946,0.04,2025-12-10,1,1946,77.84,1868.16,2025,2025-06
21590,C01089,P0026,2025-06-03,1,1435,0.21,2025-08-08,1,1435,301.34999999999997,1133.65,2025,2025-06
21591,C01089,P0062,2025-06-26,1,2148,0.01,2024-01-15,0,2148,21.48,2126.52,2025,2025-06
21592,C01089,P0045,2025-07-01,2,3767,0.02,2025-04-25,0,7534,150.68,7383.32,2025,2025-07
21593,C01089,P0092,2025-07-22,3,803,0.01,2024-07-26,0,2409,24.09,2384.91,2025,2025-07
21594,C01089,P0039,2025-07-24,3,4937,0.09,2025-02-20,0,14811,1332.99,13478.01,2025,2025-07
21595,C01089,P0072,2025-07-01,3,42315,0.14,2024-09-05,0,126945,17772.300000000003,109172.7,2025,2025-07
21596,C01089,P0007,2025-08-06,1,16826,0.09,2024-03-14,0,16826,1514.34,15311.66,2025,2025-08
21597,C01089,P0081,2025-09-30,3,2835,0.01,2024-08-09,0,8505,85.05,8419.95,2025,2025-09
21598,C01089,P0080,2025-09-23,3,2146,0.08,2024-09-22,0,6438,515.04,5922.96,2025,2025-09
21599,C01089,P0067,2025-10-10,2,2745,0.03,2024-12-26,0,5490,164.7,5325.3,2025,2025-10
21600,C01089,P0008,2025-10-15,1,1087,0.07,2025-02-02,0,1087,76.09,1010.91,2025,2025-10
21601,C01089,P0107,2025-10-14,2,4638,0.01,2024-08-31,0,9276,92.76,9183.24,2025,2025-10
21602,C01089,P0072,2025-10-23,3,42315,0.29,2024-09-05,0,126945,36814.049999999996,90130.95000000001,2025,2025-10
21603,C01089,P0025,2025-10-22,3,23637,0.02,2024-09-14,0,70911,1418.22,69492.78,2025,2025-10
21604,C01089,P0108,2025-10-28,3,11701,0.08,2025-08-27,0,35103,2808.2400000000002,32294.76,2025,2025-10
21605,C01089,P0050,2025-11-17,1,14239,0.03,2024-06-06,0,14239,427.16999999999996,13811.83,2025,2025-11
21606,C01089,P0079,2025-11-27,1,4936,0.03,2023-11-14,0,4936,148.07999999999998,4787.92,2025,2025-11
21607,C01089,P0080,2025-11-10,2,2146,0.07,2024-09-22,0,4292,300.44000000000005,3991.56,2025,2025-11
21608,C01089,P0032,2025-11-01,2,1956,0.06,2025-01-29,0,3912,234.72,3677.28,2025,2025-11
21609,C01089,P0010,2025-11-15,3,260,0.01,2025-01-06,0,780,7.8,772.2,2025,2025-11
21610,C01089,P0015,2025-12-06,2,9498,0.07,2024-07-30,0,18996,1329.72,17666.28,2025,2025-12
21611,C01089,P0092,2025-12-17,1,803,0.01,2024-07-26,0,803,8.03,794.97,2025,2025-12
21612,C01089,P0040,2025-12-04,3,7539,0.08,2025-10-18,0,22617,1809.3600000000001,20807.64,2025,2025-12
21613,C01089,P0022,2025-12-06,1,2633,0.07,2024-12-22,0,2633,184.31000000000003,2448.69,2025,2025-12
21614,C01089,P0108,2026-01-30,3,11701,0.06,2025-08-27,0,35103,2106.18,32996.82,2026,2026-01
21615,C01089,P0053,2026-01-02,2,11969,0.3,2025-04-04,0,23938,7181.4,16756.6,2026,2026-01
21616,C01089,P0005,2026-02-06,3,8411,0.01,2024-05-20,0,25233,252.33,24980.67,2026,2026-02
21617,C01089,P0092,2026-02-08,3,803,0.07,2024-07-26,0,2409,168.63000000000002,2240.37,2026,2026-02
21618,C01089,P0078,2026-02-26,1,30202,0.0,2025-07-20,0,30202,0.0,30202.0,2026,2026-02
21619,C01089,P0094,2026-03-27,2,8333,0.08,2024-12-30,0,16666,1333.28,15332.72,2026,2026-03
21620,C01089,P0018,2026-03-06,1,17921,0.09,2024-05-17,0,17921,1612.8899999999999,16308.11,2026,2026-03
21621,C01089,P0104,2026-03-20,2,3266,0.06,2025-03-30,0,6532,391.91999999999996,6140.08,2026,2026-03
21622,C01089,P0046,2026-03-25,1,37838,0.07,2024-12-03,0,37838,2648.6600000000003,35189.34,2026,2026-03
21623,C01089,P0048,2026-03-20,3,2191,0.02,2024-01-19,0,6573,131.46,6441.54,2026,2026-03
21624,C01090,P0067,2024-12-05,3,2745,0.0,2024-12-26,1,8235,0.0,8235.0,2024,2024-12
21625,C01090,P0024,2024-12-16,3,1856,0.04,2024-02-08,0,5568,222.72,5345.28,2024,2024-12
21626,C01090,P0095,2024-12-09,2,5462,0.05,2025-11-09,1,10924,546.2,10377.8,2024,2024-12
21627,C01090,P0053,2025-02-28,3,11969,0.05,2025-04-04,1,35907,1795.3500000000001,34111.65,2025,2025-02
21628,C01090,P0050,2025-04-20,1,14239,0.01,2024-06-06,0,14239,142.39000000000001,14096.61,2025,2025-04
21629,C01090,P0001,2025-05-09,1,4758,0.08,2025-12-12,1,4758,380.64,4377.36,2025,2025-05
21630,C01090,P0026,2025-06-13,3,1435,0.06,2025-08-08,1,4305,258.3,4046.7,2025,2025-06
21631,C01090,P0094,2025-06-16,3,8333,0.04,2024-12-30,0,24999,999.96,23999.04,2025,2025-06
21632,C01090,P0032,2025-07-11,3,1956,0.05,2025-01-29,0,5868,293.40000000000003,5574.6,2025,2025-07
21633,C01090,P0027,2025-09-12,3,7517,0.03,2026-03-09,1,22551,676.53,21874.47,2025,2025-09
21634,C01090,P0068,2025-10-05,1,40708,0.05,2025-03-05,0,40708,2035.4,38672.6,2025,2025-10
21635,C01090,P0113,2025-11-07,3,1249,0.12,2023-12-13,0,3747,449.64,3297.36,2025,2025-11
21636,C01090,P0099,2025-11-28,3,1702,0.11,2025-02-04,0,5106,561.66,4544.34,2025,2025-11
21637,C01090,P0021,2026-02-13,1,22916,0.02,2025-08-18,0,22916,458.32,22457.68,2026,2026-02
21638,C01090,P0044,2026-02-16,3,1799,0.1,2025-08-27,0,5397,539.7,4857.3,2026,2026-02
21639,C01090,P0055,2026-02-01,1,1930,0.08,2024-03-08,0,1930,154.4,1775.6,2026,2026-02
21640,C01091,P0045,2025-11-15,3,3767,0.09,2025-04-25,0,11301,1017.0899999999999,10283.91,2025,2025-11
21641,C01091,P0095,2025-12-07,3,5462,0.12,2025-11-09,0,16386,1966.32,14419.68,2025,2025-12
21642,C01091,P0058,2025-12-31,3,450,0.21,2025-04-23,0,1350,283.5,1066.5,2025,2025-12
21643,C01091,P0109,2026-02-19,2,1820,0.18,2026-01-05,0,3640,655.1999999999999,2984.8,2026,2026-02
21644,C01092,P0085,2024-05-18,2,9976,0.19,2025-02-15,1,19952,3790.88,16161.119999999999,2024,2024-05
21645,C01092,P0067,2024-07-12,3,2745,0.04,2024-12-26,1,8235,329.40000000000003,7905.6,2024,2024-07
21646,C01092,P0044,2024-10-14,2,1799,0.08,2025-08-27,1,3598,287.84000000000003,3310.16,2024,2024-10
21647,C01092,P0058,2024-12-13,1,450,0.01,2025-04-23,1,450,4.5,445.5,2024,2024-12
21648,C01092,P0047,2025-03-16,1,1018,0.06,2025-03-16,0,1018,61.08,956.92,2025,2025-03
21649,C01092,P0118,2025-03-05,1,3405,0.0,2024-06-29,0,3405,0.0,3405.0,2025,2025-03
21650,C01092,P0045,2025-05-01,1,3767,0.04,2025-04-25,0,3767,150.68,3616.32,2025,2025-05
21651,C01092,P0004,2025-05-30,2,16775,0.07,2025-03-03,0,33550,2348.5,31201.5,2025,2025-05
21652,C01092,P0074,2025-06-22,3,38139,0.09,2023-12-03,0,114417,10297.529999999999,104119.47,2025,2025-06
21653,C01092,P0069,2025-08-29,3,5639,0.06,2025-11-26,1,16917,1015.02,15901.98,2025,2025-08
21654,C01092,P0051,2025-09-13,3,1000,0.05,2023-08-11,0,3000,150.0,2850.0,2025,2025-09
21655,C01092,P0060,2025-09-11,1,11069,0.09,2025-11-05,1,11069,996.2099999999999,10072.79,2025,2025-09
21656,C01092,P0032,2025-09-02,3,1956,0.06,2025-01-29,0,5868,352.08,5515.92,2025,2025-09
21657,C01092,P0007,2025-09-17,2,16826,0.06,2024-03-14,0,33652,2019.12,31632.88,2025,2025-09
21658,C01092,P0108,2026-01-14,1,11701,0.1,2025-08-27,0,11701,1170.1000000000001,10530.9,2026,2026-01
21659,C01092,P0067,2026-02-04,3,2745,0.04,2024-12-26,0,8235,329.40000000000003,7905.6,2026,2026-02
21660,C01092,P0048,2026-02-25,1,2191,0.22,2024-01-19,0,2191,482.02,1708.98,2026,2026-02
21661,C01094,P0047,2024-04-20,3,1018,0.02,2025-03-16,1,3054,61.08,2992.92,2024,2024-04
21662,C01094,P0084,2024-04-21,2,4650,0.0,2025-11-20,1,9300,0.0,9300.0,2024,2024-04
21663,C01094,P0103,2024-04-08,3,2740,0.06,2024-03-11,0,8220,493.2,7726.8,2024,2024-04
21664,C01094,P0062,2024-05-21,1,2148,0.09,2024-01-15,0,2148,193.32,1954.68,2024,2024-05
21665,C01094,P0082,2024-05-02,1,6509,0.07,2025-07-15,1,6509,455.63000000000005,6053.37,2024,2024-05
21666,C01094,P0101,2024-05-25,1,25363,0.13,2023-11-12,0,25363,3297.19,22065.81,2024,2024-05
21667,C01094,P0084,2024-05-27,1,4650,0.09,2025-11-20,1,4650,418.5,4231.5,2024,2024-05
21668,C01094,P0026,2024-06-13,2,1435,0.07,2025-08-08,1,2870,200.9,2669.1,2024,2024-06
21669,C01094,P0070,2024-06-26,1,2480,0.05,2024-07-27,1,2480,124.0,2356.0,2024,2024-06
21670,C01094,P0024,2024-06-09,2,1856,0.04,2024-02-08,0,3712,148.48,3563.52,2024,2024-06
21671,C01094,P0036,2024-07-06,3,2526,0.07,2024-03-23,0,7578,530.46,7047.54,2024,2024-07
21672,C01094,P0057,2024-08-04,3,19313,0.02,2025-08-13,1,57939,1158.78,56780.22,2024,2024-08
21673,C01094,P0110,2024-08-21,3,2108,0.03,2025-07-28,1,6324,189.72,6134.28,2024,2024-08
21674,C01094,P0021,2024-08-27,3,22916,0.27,2025-08-18,1,68748,18561.960000000003,50186.03999999999,2024,2024-08
21675,C01094,P0042,2024-08-12,1,1953,0.06,2026-01-28,1,1953,117.17999999999999,1835.82,2024,2024-08
21676,C01094,P0111,2024-08-09,2,8250,0.08,2025-12-20,1,16500,1320.0,15180.0,2024,2024-08
21677,C01094,P0120,2024-08-27,1,8402,0.02,2023-10-28,0,8402,168.04,8233.96,2024,2024-08
21678,C01094,P0097,2024-09-16,3,6138,0.03,2025-06-02,1,18414,552.42,17861.58,2024,2024-09
21679,C01094,P0010,2024-09-23,1,260,0.23,2025-01-06,1,260,59.800000000000004,200.2,2024,2024-09
21680,C01094,P0089,2024-09-30,3,1912,0.04,2024-10-30,1,5736,229.44,5506.56,2024,2024-09
21681,C01094,P0014,2024-10-06,3,5630,0.04,2024-09-03,0,16890,675.6,16214.4,2024,2024-10
21682,C01094,P0037,2024-10-18,3,2576,0.04,2024-10-15,0,7728,309.12,7418.88,2024,2024-10
21683,C01094,P0042,2024-10-04,3,1953,0.01,2026-01-28,1,5859,58.59,5800.41,2024,2024-10
21684,C01094,P0027,2024-10-28,3,7517,0.04,2026-03-09,1,22551,902.04,21648.96,2024,2024-10
21685,C01094,P0111,2024-10-03,1,8250,0.07,2025-12-20,1,8250,577.5,7672.5,2024,2024-10
21686,C01094,P0005,2024-11-30,2,8411,0.05,2024-05-20,0,16822,841.1,15980.9,2024,2024-11
21687,C01094,P0018,2024-11-14,3,17921,0.08,2024-05-17,0,53763,4301.04,49461.96,2024,2024-11
21688,C01094,P0085,2024-12-14,1,9976,0.04,2025-02-15,1,9976,399.04,9576.96,2024,2024-12
21689,C01094,P0097,2024-12-22,1,6138,0.04,2025-06-02,1,6138,245.52,5892.48,2024,2024-12
21690,C01094,P0018,2025-01-09,1,17921,0.05,2024-05-17,0,17921,896.0500000000001,17024.95,2025,2025-01
21691,C01094,P0025,2025-01-14,1,23637,0.06,2024-09-14,0,23637,1418.22,22218.78,2025,2025-01
21692,C01094,P0081,2025-01-01,1,2835,0.05,2024-08-09,0,2835,141.75,2693.25,2025,2025-01
21693,C01094,P0080,2025-01-14,2,2146,0.02,2024-09-22,0,4292,85.84,4206.16,2025,2025-01
21694,C01094,P0016,2025-02-17,2,14117,0.02,2024-02-11,0,28234,564.6800000000001,27669.32,2025,2025-02
21695,C01094,P0014,2025-03-18,2,5630,0.07,2024-09-03,0,11260,788.2,10471.8,2025,2025-03
21696,C01094,P0046,2025-03-21,3,37838,0.01,2024-12-03,0,113514,1135.14,112378.86,2025,2025-03
21697,C01094,P0060,2025-03-01,2,11069,0.04,2025-11-05,1,22138,885.52,21252.48,2025,2025-03
21698,C01094,P0109,2025-04-13,1,1820,0.25,2026-01-05,1,1820,455.0,1365.0,2025,2025-04
21699,C01094,P0031,2025-04-03,3,28113,0.04,2023-09-14,0,84339,3373.56,80965.44,2025,2025-04
21700,C01094,P0059,2025-04-09,2,2027,0.27,2024-09-03,0,4054,1094.5800000000002,2959.42,2025,2025-04
21701,C01094,P0046,2025-04-16,3,37838,0.09,2024-12-03,0,113514,10216.26,103297.74,2025,2025-04
21702,C01094,P0062,2025-04-23,2,2148,0.07,2024-01-15,0,4296,300.72,3995.2799999999997,2025,2025-04
21703,C01094,P0022,2025-05-28,2,2633,0.05,2024-12-22,0,5266,263.3,5002.7,2025,2025-05
21704,C01094,P0089,2025-05-16,2,1912,0.18,2024-10-30,0,3824,688.3199999999999,3135.6800000000003,2025,2025-05
21705,C01094,P0020,2025-05-22,2,1264,0.09,2025-05-08,0,2528,227.51999999999998,2300.48,2025,2025-05
21706,C01094,P0068,2025-06-28,2,40708,0.04,2025-03-05,0,81416,3256.64,78159.36,2025,2025-06
21707,C01094,P0051,2025-06-11,2,1000,0.06,2023-08-11,0,2000,120.0,1880.0,2025,2025-06
21708,C01094,P0008,2025-06-21,1,1087,0.03,2025-02-02,0,1087,32.61,1054.39,2025,2025-06
21709,C01094,P0099,2025-07-22,2,1702,0.0,2025-02-04,0,3404,0.0,3404.0,2025,2025-07
21710,C01094,P0091,2025-07-04,1,4994,0.05,2024-12-06,0,4994,249.70000000000002,4744.3,2025,2025-07
21711,C01094,P0104,2025-07-22,1,3266,0.05,2025-03-30,0,3266,163.3,3102.7,2025,2025-07
21712,C01094,P0109,2025-07-11,3,1820,0.03,2026-01-05,1,5460,163.79999999999998,5296.2,2025,2025-07
21713,C01094,P0017,2025-08-08,3,9441,0.1,2023-10-15,0,28323,2832.3,25490.7,2025,2025-08
21714,C01094,P0055,2025-08-16,1,1930,0.02,2024-03-08,0,1930,38.6,1891.4,2025,2025-08
21715,C01094,P0091,2025-09-16,1,4994,0.01,2024-12-06,0,4994,49.94,4944.06,2025,2025-09
21716,C01094,P0003,2025-09-12,1,49187,0.03,2025-11-01,1,49187,1475.61,47711.39,2025,2025-09
21717,C01094,P0021,2025-10-23,3,22916,0.03,2025-08-18,0,68748,2062.44,66685.56,2025,2025-10
21718,C01094,P0113,2025-11-19,1,1249,0.06,2023-12-13,0,1249,74.94,1174.06,2025,2025-11
21719,C01094,P0058,2025-12-11,2,450,0.18,2025-04-23,0,900,162.0,738.0,2025,2025-12
21720,C01094,P0098,2025-12-05,1,924,0.06,2023-07-15,0,924,55.44,868.56,2025,2025-12
21721,C01094,P0062,2025-12-29,1,2148,0.01,2024-01-15,0,2148,21.48,2126.52,2025,2025-12
21722,C01094,P0070,2025-12-11,1,2480,0.03,2024-07-27,0,2480,74.39999999999999,2405.6,2025,2025-12
21723,C01094,P0067,2025-12-06,3,2745,0.1,2024-12-26,0,8235,823.5,7411.5,2025,2025-12
21724,C01094,P0037,2026-01-22,3,2576,0.03,2024-10-15,0,7728,231.84,7496.16,2026,2026-01
21725,C01094,P0049,2026-01-21,2,2611,0.04,2025-10-24,0,5222,208.88,5013.12,2026,2026-01
21726,C01094,P0060,2026-01-31,1,11069,0.06,2025-11-05,0,11069,664.14,10404.86,2026,2026-01
21727,C01094,P0078,2026-01-04,2,30202,0.02,2025-07-20,0,60404,1208.08,59195.92,2026,2026-01
21728,C01094,P0115,2026-02-08,2,7554,0.02,2023-12-13,0,15108,302.16,14805.84,2026,2026-02
