customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender,signup_year,signup_month
C06489,2024-05-23,medium,Pune,referral,19,male,2024,2024-05
C06490,2025-01-18,low,Kolkata,organic,22,female,2025,2025-01
C06491,2024-08-03,low,Hyderabad,ads,36,male,2024,2024-08
C06492,2024-12-26,low,Ahmedabad,ads,33,male,2024,2024-12
C06493,2024-11-19,medium,Kolkata,referral,36,other,2024,2024-11
C06494,2024-01-15,medium,Hyderabad,ads,34,female,2024,2024-01
C06495,2024-08-04,medium,Ahmedabad,referral,60,female,2024,2024-08
C06496,2025-05-06,low,Jaipur,organic,36,male,2025,2025-05
C06497,2025-06-30,medium,Delhi,ads,31,male,2025,2025-06
C06498,2024-07-01,low,Bhubaneswar,ads,36,female,2024,2024-07
C06499,2024-09-26,medium,Delhi,organic,45,female,2024,2024-09
C06500,2025-04-11,low,Kolkata,organic,34,female,2025,2025-04
C06501,2025-09-03,medium,Bangalore,ads,41,female,2025,2025-09
C06502,2025-06-02,medium,Kolkata,organic,38,other,2025,2025-06
C06503,2025-06-25,medium,Pune,referral,32,male,2025,2025-06
C06504,2025-04-11,medium,Ahmedabad,ads,36,male,2025,2025-04
C06505,2024-10-31,medium,Ahmedabad,organic,50,female,2024,2024-10
C06506,2024-05-23,high,Jaipur,ads,37,other,2024,2024-05
C06507,2024-04-20,high,Delhi,organic,25,male,2024,2024-04
C06508,2024-08-19,medium,Jaipur,ads,31,female,2024,2024-08
C06509,2025-11-21,low,Delhi,ads,18,female,2025,2025-11
C06510,2025-08-06,medium,Ahmedabad,referral,36,male,2025,2025-08
C06511,2025-12-22,high,Kolkata,ads,48,female,2025,2025-12
C06512,2025-08-14,low,Bangalore,referral,21,male,2025,2025-08
C06513,2025-05-14,medium,Ahmedabad,ads,36,female,2025,2025-05
C06514,2025-08-17,low,Chennai,ads,44,female,2025,2025-08
C06515,2025-07-07,medium,Hyderabad,ads,45,female,2025,2025-07
C06516,2024-09-29,high,Delhi,ads,47,male,2024,2024-09
C06517,2025-12-03,medium,Delhi,organic,18,male,2025,2025-12
C06518,2024-06-21,medium,Pune,referral,40,female,2024,2024-06
C06519,2024-01-07,high,Jaipur,ads,19,male,2024,2024-01
C06520,2024-06-03,high,Bhubaneswar,organic,25,male,2024,2024-06
C06521,2025-06-05,high,Bhubaneswar,referral,43,male,2025,2025-06
C06522,2025-06-29,medium,Pune,organic,36,female,2025,2025-06
C06523,2025-07-01,medium,Ahmedabad,referral,42,male,2025,2025-07
C06524,2025-06-01,medium,Delhi,organic,25,female,2025,2025-06
C06525,2024-08-02,high,Mumbai,ads,49,female,2024,2024-08
C06526,2024-05-13,medium,Bangalore,ads,41,female,2024,2024-05
C06527,2024-10-11,medium,Chennai,ads,43,female,2024,2024-10
C06528,2024-05-05,medium,Kolkata,organic,24,male,2024,2024-05
C06529,2025-03-14,high,Kolkata,organic,46,female,2025,2025-03
C06530,2025-11-16,high,Bhubaneswar,organic,31,male,2025,2025-11
C06531,2024-05-31,medium,Bhubaneswar,referral,28,female,2024,2024-05
C06532,2024-11-26,high,Pune,organic,41,female,2024,2024-11
C06533,2025-06-21,medium,Delhi,ads,40,male,2025,2025-06
C06534,2025-01-17,medium,Jaipur,referral,26,male,2025,2025-01
C06535,2024-04-24,medium,Kolkata,referral,55,male,2024,2024-04
C06536,2025-04-26,medium,Delhi,organic,53,female,2025,2025-04
C06537,2024-10-10,medium,Chennai,referral,41,female,2024,2024-10
C06538,2024-03-15,medium,Bangalore,organic,39,female,2024,2024-03
C06539,2024-06-14,low,Bangalore,ads,38,male,2024,2024-06
C06540,2024-07-07,low,Kolkata,ads,19,male,2024,2024-07
C06541,2024-03-18,medium,Mumbai,organic,36,female,2024,2024-03
C06542,2025-08-24,medium,Pune,organic,35,female,2025,2025-08
C06543,2025-11-18,medium,Kolkata,ads,29,male,2025,2025-11
C06544,2024-01-21,low,Chennai,ads,31,male,2024,2024-01
C06545,2025-07-19,high,Mumbai,referral,18,female,2025,2025-07
C06546,2024-07-02,low,Hyderabad,organic,24,male,2024,2024-07
C06547,2024-08-09,medium,Ahmedabad,referral,44,male,2024,2024-08
C06548,2024-11-23,medium,Bhubaneswar,ads,52,male,2024,2024-11
C06549,2024-06-27,high,Bhubaneswar,referral,25,male,2024,2024-06
C06550,2024-04-21,medium,Mumbai,ads,36,male,2024,2024-04
C06551,2025-12-26,medium,Kolkata,referral,45,female,2025,2025-12
C06552,2024-02-28,high,Bhubaneswar,organic,29,male,2024,2024-02
C06553,2024-11-22,medium,Delhi,ads,41,male,2024,2024-11
C06554,2025-09-12,low,Bhubaneswar,organic,34,female,2025,2025-09
C06555,2025-10-30,medium,Bangalore,organic,46,other,2025,2025-10
C06556,2024-07-09,medium,Bhubaneswar,ads,22,female,2024,2024-07
C06557,2024-07-18,high,Hyderabad,ads,23,female,2024,2024-07
C06558,2024-11-07,low,Pune,organic,37,female,2024,2024-11
C06559,2025-12-08,low,Mumbai,ads,35,female,2025,2025-12
C06560,2024-02-04,medium,Delhi,ads,34,other,2024,2024-02
C06561,2025-01-13,medium,Hyderabad,organic,40,female,2025,2025-01
C06562,2025-01-21,medium,Bangalore,ads,25,female,2025,2025-01
C06563,2024-08-24,medium,Kolkata,ads,21,female,2024,2024-08
C06564,2025-09-07,medium,Ahmedabad,organic,29,female,2025,2025-09
C06565,2025-06-02,low,Bangalore,ads,31,female,2025,2025-06
C06566,2024-10-09,medium,Mumbai,ads,32,female,2024,2024-10
C06567,2024-01-01,medium,Mumbai,referral,47,male,2024,2024-01
C06568,2025-12-31,medium,Mumbai,organic,42,female,2025,2025-12
C06569,2025-04-08,low,Hyderabad,referral,40,male,2025,2025-04
C06570,2024-08-17,high,Mumbai,organic,37,male,2024,2024-08
C06571,2024-06-20,medium,Pune,ads,30,female,2024,2024-06
C06572,2024-03-27,medium,Pune,organic,26,male,2024,2024-03
C06573,2025-07-06,medium,Pune,referral,23,male,2025,2025-07
C06574,2024-05-02,low,Mumbai,ads,28,male,2024,2024-05
C06575,2024-10-24,high,Pune,organic,34,male,2024,2024-10
C06576,2025-11-20,low,Jaipur,organic,23,male,2025,2025-11
C06577,2025-07-28,high,Bhubaneswar,organic,36,female,2025,2025-07
C06578,2025-04-28,high,Bhubaneswar,organic,33,female,2025,2025-04
C06579,2024-06-13,low,Mumbai,ads,31,male,2024,2024-06
C06580,2025-11-29,medium,Chennai,ads,46,female,2025,2025-11
C06581,2025-01-17,medium,Hyderabad,referral,18,female,2025,2025-01
C06582,2024-07-27,medium,Ahmedabad,referral,31,male,2024,2024-07
C06583,2025-03-07,medium,Hyderabad,ads,18,female,2025,2025-03
C06584,2025-01-23,medium,Jaipur,organic,37,male,2025,2025-01
C06585,2025-07-13,low,Hyderabad,organic,42,female,2025,2025-07
C06586,2024-08-11,low,Jaipur,ads,21,male,2024,2024-08
C06587,2024-01-03,medium,Jaipur,ads,22,other,2024,2024-01
C06588,2025-01-06,medium,Hyderabad,ads,18,male,2025,2025-01
C06589,2025-11-17,medium,Ahmedabad,referral,35,female,2025,2025-11
C06590,2025-03-21,medium,Jaipur,referral,31,male,2025,2025-03
C06591,2025-09-02,high,Pune,organic,32,female,2025,2025-09
C06592,2024-04-25,medium,Delhi,organic,31,male,2024,2024-04
C06593,2024-09-26,high,Delhi,referral,25,male,2024,2024-09
C06594,2025-03-22,high,Kolkata,referral,46,male,2025,2025-03
C06595,2025-01-02,high,Mumbai,organic,37,male,2025,2025-01
C06596,2024-09-09,medium,Bangalore,ads,23,female,2024,2024-09
C06597,2024-11-12,low,Pune,ads,27,male,2024,2024-11
C06598,2025-02-18,medium,Pune,ads,26,female,2025,2025-02
C06599,2024-04-04,medium,Bangalore,organic,49,female,2024,2024-04
C06600,2024-01-24,high,Mumbai,referral,42,male,2024,2024-01
C06601,2025-09-19,medium,Delhi,ads,33,male,2025,2025-09
C06602,2025-10-24,medium,Ahmedabad,organic,52,female,2025,2025-10
C06603,2024-02-19,medium,Jaipur,ads,49,female,2024,2024-02
C06604,2025-05-16,low,Bangalore,ads,32,male,2025,2025-05
C06605,2025-12-18,high,Ahmedabad,referral,30,female,2025,2025-12
C06606,2025-05-12,medium,Kolkata,organic,31,female,2025,2025-05
C06607,2024-11-30,medium,Jaipur,referral,25,male,2024,2024-11
C06608,2024-03-19,low,Hyderabad,organic,52,female,2024,2024-03
C06609,2025-08-04,low,Pune,ads,24,male,2025,2025-08
C06610,2024-01-27,low,Jaipur,ads,43,male,2024,2024-01
C06611,2024-09-27,medium,Hyderabad,ads,41,male,2024,2024-09
C06612,2025-07-15,low,Delhi,ads,31,female,2025,2025-07
C06613,2024-09-03,high,Hyderabad,referral,53,male,2024,2024-09
C06614,2025-08-13,high,Hyderabad,ads,19,male,2025,2025-08
C06615,2025-01-21,low,Chennai,ads,34,male,2025,2025-01
C06616,2025-12-02,low,Bangalore,organic,30,male,2025,2025-12
C06617,2025-07-12,high,Jaipur,organic,44,male,2025,2025-07
C06618,2024-12-26,high,Bangalore,organic,38,female,2024,2024-12
C06619,2025-05-02,high,Jaipur,referral,18,male,2025,2025-05
C06620,2024-12-17,high,Pune,ads,47,female,2024,2024-12
C06621,2025-12-01,medium,Bhubaneswar,referral,39,male,2025,2025-12
C06622,2024-09-12,low,Bangalore,organic,24,female,2024,2024-09
C06623,2024-08-09,medium,Bangalore,ads,31,male,2024,2024-08
C06624,2024-01-01,low,Pune,organic,22,female,2024,2024-01
C06625,2025-06-29,low,Jaipur,ads,33,female,2025,2025-06
C06626,2025-03-21,medium,Pune,organic,36,male,2025,2025-03
C06627,2024-03-19,low,Ahmedabad,organic,31,female,2024,2024-03
C06628,2024-08-23,medium,Hyderabad,ads,30,male,2024,2024-08
C06629,2024-11-29,medium,Pune,organic,18,male,2024,2024-11
C06630,2024-12-14,medium,Jaipur,ads,38,female,2024,2024-12
C06631,2024-04-07,medium,Delhi,ads,18,male,2024,2024-04
C06632,2024-03-22,low,Pune,ads,35,male,2024,2024-03
C06633,2025-05-16,low,Mumbai,referral,18,male,2025,2025-05
C06634,2025-04-21,medium,Pune,organic,35,male,2025,2025-04
C06635,2025-12-04,low,Bangalore,ads,34,female,2025,2025-12
C06636,2025-07-03,high,Ahmedabad,referral,39,male,2025,2025-07
C06637,2024-01-14,low,Chennai,ads,43,female,2024,2024-01
C06638,2025-01-26,medium,Pune,organic,45,male,2025,2025-01
C06639,2024-12-12,high,Bhubaneswar,referral,18,male,2024,2024-12
C06640,2024-11-05,medium,Mumbai,organic,34,female,2024,2024-11
C06641,2025-01-20,medium,Delhi,organic,55,female,2025,2025-01
C06642,2024-07-27,high,Pune,organic,36,male,2024,2024-07
C06643,2024-12-22,low,Hyderabad,organic,26,female,2024,2024-12
C06644,2025-08-23,high,Hyderabad,organic,34,male,2025,2025-08
C06645,2025-07-21,low,Mumbai,organic,31,male,2025,2025-07
C06646,2024-04-03,low,Bangalore,ads,23,other,2024,2024-04
C06647,2024-04-02,medium,Kolkata,organic,43,female,2024,2024-04
C06648,2024-12-05,medium,Bangalore,organic,40,female,2024,2024-12
C06649,2025-08-19,low,Mumbai,ads,21,female,2025,2025-08
C06650,2025-03-20,medium,Bangalore,organic,34,male,2025,2025-03
C06651,2024-01-22,medium,Hyderabad,organic,29,female,2024,2024-01
C06652,2024-10-17,medium,Ahmedabad,ads,18,male,2024,2024-10
C06653,2025-04-29,medium,Kolkata,organic,20,female,2025,2025-04
C06654,2024-11-01,low,Hyderabad,organic,22,female,2024,2024-11
C06655,2025-09-25,medium,Delhi,ads,34,female,2025,2025-09
C06656,2024-05-07,medium,Hyderabad,ads,30,female,2024,2024-05
C06657,2025-09-16,medium,Bangalore,ads,25,male,2025,2025-09
C06658,2024-09-29,low,Ahmedabad,referral,31,male,2024,2024-09
C06659,2025-03-17,low,Kolkata,ads,42,male,2025,2025-03
C06660,2025-05-17,medium,Pune,ads,38,female,2025,2025-05
C06661,2024-05-09,high,Kolkata,organic,45,female,2024,2024-05
C06662,2024-05-11,high,Hyderabad,ads,32,male,2024,2024-05
C06663,2025-08-19,medium,Pune,organic,51,other,2025,2025-08
C06664,2025-04-26,medium,Mumbai,ads,38,female,2025,2025-04
C06665,2025-01-24,low,Jaipur,ads,30,female,2025,2025-01
C06666,2025-08-15,medium,Hyderabad,ads,35,male,2025,2025-08
C06667,2024-11-20,medium,Bhubaneswar,referral,22,female,2024,2024-11
C06668,2024-03-09,low,Hyderabad,referral,31,female,2024,2024-03
C06669,2025-10-21,medium,Mumbai,organic,39,female,2025,2025-10
C06670,2025-03-23,medium,Kolkata,organic,41,male,2025,2025-03
C06671,2025-06-11,high,Delhi,referral,30,female,2025,2025-06
C06672,2025-09-08,medium,Pune,ads,62,female,2025,2025-09
C06673,2024-06-13,low,Bhubaneswar,ads,33,female,2024,2024-06
C06674,2025-05-02,medium,Jaipur,ads,18,male,2025,2025-05
C06675,2025-12-13,medium,Mumbai,ads,47,male,2025,2025-12
C06676,2025-12-09,medium,Jaipur,referral,41,female,2025,2025-12
C06677,2025-03-01,low,Chennai,ads,37,female,2025,2025-03
C06678,2025-11-27,medium,Bhubaneswar,ads,30,female,2025,2025-11
C06679,2024-09-21,medium,Bhubaneswar,ads,38,male,2024,2024-09
C06680,2025-09-03,low,Chennai,referral,51,male,2025,2025-09
C06681,2024-12-07,high,Bhubaneswar,ads,37,male,2024,2024-12
C06682,2025-12-26,low,Hyderabad,ads,20,male,2025,2025-12
C06683,2024-10-04,medium,Chennai,referral,18,female,2024,2024-10
C06684,2025-11-04,medium,Kolkata,ads,38,male,2025,2025-11
C06685,2025-03-14,medium,Chennai,organic,25,female,2025,2025-03
C06686,2024-06-05,medium,Kolkata,ads,34,female,2024,2024-06
C06687,2025-02-25,medium,Delhi,ads,26,male,2025,2025-02
C06688,2024-09-07,medium,Bangalore,organic,26,female,2024,2024-09
C06689,2025-08-31,medium,Bhubaneswar,ads,27,female,2025,2025-08
C06690,2025-06-13,high,Pune,ads,28,female,2025,2025-06
C06691,2024-11-22,high,Pune,ads,42,female,2024,2024-11
C06692,2024-04-06,low,Bangalore,ads,40,male,2024,2024-04
C06693,2025-05-27,medium,Ahmedabad,ads,22,male,2025,2025-05
C06694,2024-08-03,low,Hyderabad,referral,24,male,2024,2024-08
C06695,2024-05-11,high,Bhubaneswar,organic,38,male,2024,2024-05
C06696,2024-09-16,medium,Bhubaneswar,organic,45,female,2024,2024-09
C06697,2024-05-04,medium,Bangalore,ads,45,female,2024,2024-05
C06698,2024-03-22,low,Kolkata,ads,24,male,2024,2024-03
C06699,2024-10-09,low,Hyderabad,organic,44,male,2024,2024-10
C06700,2025-11-13,high,Mumbai,organic,18,male,2025,2025-11
C06701,2024-02-28,low,Pune,ads,32,male,2024,2024-02
C06702,2025-06-27,high,Mumbai,organic,39,female,2025,2025-06
C06703,2024-06-09,medium,Chennai,ads,18,female,2024,2024-06
C06704,2024-10-10,low,Kolkata,ads,55,male,2024,2024-10
C06705,2024-04-15,low,Ahmedabad,ads,48,male,2024,2024-04
C06706,2024-04-14,low,Mumbai,organic,41,male,2024,2024-04
C06707,2025-03-14,medium,Pune,ads,25,female,2025,2025-03
C06708,2024-08-15,high,Pune,ads,34,other,2024,2024-08
C06709,2025-11-30,high,Pune,referral,42,male,2025,2025-11
C06710,2025-08-04,medium,Delhi,referral,23,female,2025,2025-08
C06711,2024-11-13,low,Bhubaneswar,organic,33,female,2024,2024-11
C06712,2025-04-08,high,Mumbai,organic,44,male,2025,2025-04
C06713,2025-08-21,medium,Chennai,organic,20,female,2025,2025-08
C06714,2025-04-16,medium,Mumbai,organic,38,male,2025,2025-04
C06715,2024-02-25,medium,Chennai,ads,18,other,2024,2024-02
C06716,2025-09-16,medium,Pune,ads,25,female,2025,2025-09
C06717,2024-01-13,medium,Hyderabad,organic,29,male,2024,2024-01
C06718,2025-03-15,low,Chennai,ads,40,other,2025,2025-03
C06719,2024-01-18,high,Kolkata,referral,27,male,2024,2024-01
C06720,2025-11-24,low,Bhubaneswar,ads,36,female,2025,2025-11
C06721,2024-04-22,high,Bhubaneswar,organic,28,male,2024,2024-04
C06722,2024-08-16,high,Delhi,ads,29,female,2024,2024-08
C06723,2024-06-19,medium,Jaipur,ads,47,male,2024,2024-06
C06724,2024-10-21,low,Mumbai,referral,23,other,2024,2024-10
C06725,2024-07-07,medium,Bangalore,organic,42,male,2024,2024-07
C06726,2025-03-01,medium,Delhi,ads,34,male,2025,2025-03
C06727,2024-03-19,medium,Bangalore,ads,29,female,2024,2024-03
C06728,2025-10-19,medium,Jaipur,ads,22,other,2025,2025-10
C06729,2024-06-30,low,Bhubaneswar,ads,23,male,2024,2024-06
C06730,2025-05-13,low,Kolkata,organic,27,male,2025,2025-05
C06731,2025-12-08,high,Pune,ads,33,male,2025,2025-12
C06732,2024-03-11,medium,Pune,organic,41,male,2024,2024-03
C06733,2024-09-04,low,Chennai,organic,31,female,2024,2024-09
C06734,2024-05-25,medium,Delhi,ads,32,male,2024,2024-05
C06735,2025-09-09,medium,Jaipur,organic,34,female,2025,2025-09
C06736,2024-10-22,high,Kolkata,organic,39,female,2024,2024-10
C06737,2025-08-04,medium,Pune,ads,41,male,2025,2025-08
C06738,2025-04-14,high,Chennai,ads,21,female,2025,2025-04
C06739,2025-05-20,low,Mumbai,organic,32,female,2025,2025-05
C06740,2024-07-11,medium,Bhubaneswar,ads,47,male,2024,2024-07
C06741,2024-03-08,medium,Mumbai,organic,21,male,2024,2024-03
C06742,2025-05-08,low,Bhubaneswar,organic,35,male,2025,2025-05
C06743,2024-02-21,high,Mumbai,ads,33,female,2024,2024-02
C06744,2024-12-28,medium,Chennai,organic,29,male,2024,2024-12
C06745,2025-04-18,medium,Kolkata,referral,50,female,2025,2025-04
C06746,2025-06-04,medium,Delhi,organic,35,female,2025,2025-06
C06747,2025-03-06,low,Bhubaneswar,ads,50,male,2025,2025-03
C06748,2024-10-24,low,Jaipur,referral,35,female,2024,2024-10
C06749,2025-03-10,high,Bangalore,referral,39,male,2025,2025-03
C06750,2025-11-26,low,Kolkata,ads,29,female,2025,2025-11
C06751,2025-11-21,medium,Kolkata,referral,29,male,2025,2025-11
C06752,2024-07-16,low,Chennai,referral,39,male,2024,2024-07
C06753,2024-05-07,medium,Bangalore,organic,39,female,2024,2024-05
C06754,2025-06-15,medium,Ahmedabad,ads,40,female,2025,2025-06
C06755,2025-02-14,medium,Kolkata,organic,38,female,2025,2025-02
C06756,2024-03-05,medium,Jaipur,ads,21,female,2024,2024-03
C06757,2025-11-24,medium,Kolkata,ads,26,male,2025,2025-11
C06758,2024-08-28,medium,Hyderabad,organic,43,male,2024,2024-08
C06759,2025-01-03,low,Bhubaneswar,ads,18,female,2025,2025-01
C06760,2025-06-19,medium,Pune,organic,37,female,2025,2025-06
C06761,2025-01-18,low,Kolkata,referral,33,other,2025,2025-01
C06762,2025-03-06,medium,Kolkata,organic,43,other,2025,2025-03
C06763,2024-03-23,medium,Chennai,ads,39,male,2024,2024-03
C06764,2025-11-27,low,Jaipur,organic,28,female,2025,2025-11
C06765,2025-09-02,medium,Chennai,organic,27,male,2025,2025-09
C06766,2025-07-27,low,Delhi,ads,29,male,2025,2025-07
C06767,2024-10-12,low,Bhubaneswar,organic,40,male,2024,2024-10
C06768,2025-06-17,medium,Jaipur,ads,18,male,2025,2025-06
C06769,2025-04-03,medium,Chennai,referral,36,male,2025,2025-04
C06770,2024-07-30,high,Bangalore,organic,26,male,2024,2024-07
C06771,2024-05-05,medium,Bangalore,referral,36,male,2024,2024-05
C06772,2025-02-16,medium,Kolkata,organic,38,male,2025,2025-02
C06773,2025-05-13,low,Pune,organic,18,female,2025,2025-05
C06774,2025-02-28,medium,Chennai,organic,32,male,2025,2025-02
C06775,2025-07-07,medium,Delhi,referral,36,female,2025,2025-07
C06776,2025-09-01,medium,Chennai,organic,35,male,2025,2025-09
C06777,2025-06-26,low,Chennai,referral,33,female,2025,2025-06
C06778,2024-06-06,high,Hyderabad,referral,22,male,2024,2024-06
C06779,2024-04-21,high,Pune,organic,24,male,2024,2024-04
C06780,2025-02-05,medium,Chennai,ads,21,female,2025,2025-02
C06781,2024-05-01,low,Mumbai,ads,40,female,2024,2024-05
C06782,2024-09-29,low,Mumbai,organic,33,male,2024,2024-09
C06783,2024-10-20,medium,Kolkata,organic,34,male,2024,2024-10
C06784,2025-02-01,low,Delhi,ads,18,female,2025,2025-02
C06785,2025-04-15,medium,Pune,ads,34,male,2025,2025-04
C06786,2024-07-25,low,Delhi,ads,41,male,2024,2024-07
C06787,2024-04-19,high,Bangalore,organic,18,female,2024,2024-04
C06788,2025-03-15,high,Jaipur,organic,29,female,2025,2025-03
C06789,2024-10-04,high,Pune,referral,19,male,2024,2024-10
C06790,2025-07-21,medium,Hyderabad,organic,30,female,2025,2025-07
C06791,2025-07-22,low,Pune,ads,25,female,2025,2025-07
C06792,2025-04-26,medium,Chennai,organic,38,male,2025,2025-04
C06793,2024-04-23,low,Bhubaneswar,referral,36,female,2024,2024-04
C06794,2025-04-21,medium,Hyderabad,referral,47,female,2025,2025-04
C06795,2025-12-10,high,Kolkata,organic,34,female,2025,2025-12
C06796,2024-11-16,medium,Delhi,organic,38,other,2024,2024-11
C06797,2024-06-27,medium,Mumbai,ads,29,male,2024,2024-06
C06798,2024-08-06,low,Hyderabad,organic,23,female,2024,2024-08
C06799,2025-06-11,medium,Kolkata,ads,43,male,2025,2025-06
C06800,2025-05-06,medium,Bangalore,ads,47,male,2025,2025-05
C06801,2024-03-01,medium,Pune,organic,42,female,2024,2024-03
C06802,2024-02-23,medium,Pune,organic,36,female,2024,2024-02
C06803,2025-11-10,low,Mumbai,ads,25,female,2025,2025-11
C06804,2025-06-21,high,Bhubaneswar,ads,46,female,2025,2025-06
C06805,2024-03-05,low,Delhi,organic,40,female,2024,2024-03
C06806,2025-09-03,medium,Jaipur,ads,55,male,2025,2025-09
C06807,2025-08-08,medium,Pune,ads,23,female,2025,2025-08
C06808,2025-12-04,low,Jaipur,ads,43,male,2025,2025-12
C06809,2024-06-19,medium,Delhi,organic,40,male,2024,2024-06
C06810,2024-09-29,medium,Bangalore,organic,31,female,2024,2024-09
C06811,2025-11-29,high,Bangalore,referral,48,female,2025,2025-11
C06812,2025-06-18,medium,Jaipur,referral,39,female,2025,2025-06
C06813,2025-01-25,low,Mumbai,ads,25,female,2025,2025-01
C06814,2025-11-23,medium,Jaipur,organic,33,male,2025,2025-11
C06815,2024-11-22,low,Chennai,ads,25,male,2024,2024-11
C06816,2024-04-17,medium,Kolkata,referral,30,female,2024,2024-04
C06817,2024-06-10,high,Hyderabad,organic,42,female,2024,2024-06
C06818,2025-03-27,high,Mumbai,organic,44,male,2025,2025-03
C06819,2024-07-24,medium,Kolkata,ads,37,male,2024,2024-07
C06820,2025-08-12,low,Pune,referral,27,male,2025,2025-08
C06821,2024-01-16,medium,Delhi,organic,38,female,2024,2024-01
C06822,2024-11-22,medium,Bangalore,ads,42,female,2024,2024-11
C06823,2025-08-30,low,Delhi,ads,18,male,2025,2025-08
C06824,2025-10-20,low,Mumbai,ads,36,male,2025,2025-10
C06825,2024-01-02,high,Ahmedabad,ads,33,male,2024,2024-01
C06826,2024-01-10,low,Jaipur,ads,44,male,2024,2024-01
C06827,2025-03-09,medium,Chennai,organic,38,male,2025,2025-03
C06828,2024-05-04,high,Kolkata,organic,39,male,2024,2024-05
C06829,2024-03-21,medium,Kolkata,ads,30,male,2024,2024-03
C06830,2025-04-29,medium,Bhubaneswar,organic,35,male,2025,2025-04
C06831,2025-10-13,medium,Bangalore,ads,44,female,2025,2025-10
